,item_id,vertical,category,domain,score
317,920372814,CE,MOBILE,MLC-CELLPHONES,0.9498
318,478177571,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PERMANENT_EPILATORS,0.9226
319,929083185,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9496
320,552709607,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.9222
321,634406505,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.9494
322,497679076,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MASSAGE_EQUIPMENT,0.9214
323,619046866,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.9492
324,919104302,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.9212
325,616602394,CE,MOBILE,MLC-CELLPHONES,0.9490000000000001
326,607926657,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LASER_LEVELS,0.9208
327,579135187,CE,COMPUTERS,MLC-PRINTERS,0.9488
328,921674881,T & B,TOYS AND GAMES,MLC-COSTUMES,0.9206
329,900681974,CE,MOBILE,MLC-CELLPHONES,0.9486
330,914739099,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.9204
331,498974199,CE,ELECTRONICS,MLC-WATER_HEATERS,0.9482
332,635589985,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.9202
333,906735451,CE,MOBILE,MLC-TABLETS,0.948
334,621778302,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.92
335,536048356,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.9478
336,638732095,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9194
337,608521091,CE,ELECTRONICS,MLC-TELEVISIONS,0.9470000000000001
338,587297234,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.9186
339,465818503,CE,ELECTRONICS,MLC-RANGES,0.9458
340,523978107,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_COOKWARE_SETS,0.9182
341,612059712,CE,MOBILE,MLC-CELLPHONES,0.9452
342,630963242,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.9179999999999999
343,632409206,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.945
344,562625312,ACC,AUTOPARTS,MLC-CARS_AND_VANS_COVERS,0.9178
345,641949763,CE,MOBILE,MLC-CELLPHONES,0.9448
346,555031408,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.9174
347,577439360,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.9442
348,572989505,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9164
349,589156993,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.9440000000000001
350,523992056,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.9159999999999999
351,596709538,CE,COMPUTERS,MLC-HEADPHONES,0.9438
352,563533347,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.9158
353,627401223,CE,COMPUTERS,MLC-NOTEBOOKS,0.9434
354,641442414,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.9156
355,911904275,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9432
356,907369693,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-OPTICAL_LEVELS,0.9154
357,574080606,CE,ELECTRONICS,MLC-FANS,0.9426
358,920462294,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.915
359,640994436,CE,COMPUTERS,MLC-NOTEBOOKS,0.9424
360,910804019,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.9148
361,900687041,CE,MOBILE,MLC-CELLPHONES,0.9422
362,563780579,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.9146
363,927115584,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.9420000000000001
364,579113746,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.9144
365,907809902,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.941
366,497183787,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.914
367,639039950,CE,COMPUTERS,MLC-NOTEBOOKS,0.9408
368,920395150,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.9138
369,611221056,CE,MOBILE,MLC-CELLPHONES,0.9406
370,469002577,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.9136
371,519319670,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.94
372,530207196,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.9134
373,908749866,CE,MOBILE,MLC-CELLPHONES,0.9390000000000001
374,613316806,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.9129999999999999
375,592974543,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.938
376,913950915,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.9128
377,921238820,CE,MOBILE,MLC-CELLPHONES,0.9378
378,632616576,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.9126
379,909395034,CE,ELECTRONICS,MLC-CAMERA_AND_CELLPHONE_STABILIZERS,0.9376
380,517558263,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.9124
381,522562012,CE,ELECTRONICS,MLC-TELEVISIONS,0.9374
382,920088127,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.9118
383,612247513,CE,MOBILE,MLC-CELLPHONES,0.937
384,585292879,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.9114
385,924350444,CE,COMPUTERS,MLC-NOTEBOOKS,0.9366
386,570728357,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.9106
387,621828429,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.9364
388,913047640,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.9104
389,620778696,CE,MOBILE,MLC-CELLPHONES,0.9362
390,451487831,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.9098
391,615879554,CE,MOBILE,MLC-CELLPHONES,0.9358
392,468533769,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.9094
393,622127096,CE,MOBILE,MLC-CELLPHONES,0.9356
394,917708749,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREE_ORNAMENTS,0.9092
395,909116938,CE,MOBILE,MLC-TABLETS,0.9354
396,638717730,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.909
397,601045497,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9352
398,906957364,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.9088
399,901157222,CE,ELECTRONICS,MLC-VR_HEADSETS,0.9344
400,519676021,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.9084
401,555234685,CE,ELECTRONICS,MLC-TELEVISIONS,0.9342
402,909974043,HOME & INDUSTRY,HOME&DECOR,MLC-PATIO_FURNITURE_SETS,0.9079999999999999
403,916460221,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.9332
404,906914301,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.9078
405,920452178,CE,MOBILE,MLC-CELLPHONES,0.9328
406,921647708,T & B,TOYS AND GAMES,MLC-COSTUMES,0.9074
407,474362419,CE,COMPUTERS,MLC-COMPUTER_VACUUM_CLEANERS,0.9326
408,581599895,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.9072
409,621831019,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.9324
410,575898192,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9068
411,596777519,CE,MOBILE,MLC-CELLPHONES,0.9322
412,452533290,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.9066
413,620542383,CE,COMPUTERS,MLC-MODEMS,0.932
414,435020253,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.9062
415,611219753,CE,COMPUTERS,MLC-STYLUSES,0.9314
416,473941454,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ESTHETIC_ELECTRIC_DEVICES,0.9059999999999999
417,528557069,CE,COMPUTERS,MLC-GRAPHICS_TABLETS,0.9312
418,912255885,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.9058
419,615323464,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9306
420,636523293,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.9056
421,639402587,CE,COMPUTERS,MLC-3D_PRINTERS,0.93
422,554694068,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.9052
423,593441085,CE,COMPUTERS,MLC-COMPUTER_EQUIPMENT_AND_SPARE_PARTS,0.9296
424,612710783,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BAR_CLAMPS,0.905
425,634022322,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.929
426,618608478,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.9044
427,565754157,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9272
428,580371517,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9036
429,917143468,CE,COMPUTERS,MLC-NOTEBOOKS,0.9268
430,538076689,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.9034
431,514834283,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.9266
432,639391185,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9032
433,464135034,CE,ELECTRONICS,MLC-REFRIGERATORS,0.9264
434,477808178,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.9026
435,611213610,CE,ELECTRONICS,MLC-TELEVISIONS,0.9262
436,534100584,T & B,BABY,MLC-DOOR_AND_STAIR_SAFETY_FENCES,0.9024
437,468513076,CE,ELECTRONICS,MLC-RANGES,0.9256
438,907512588,HOME & INDUSTRY,INDUSTRY,MLC-EXHIBITOR_REFRIGERATORS,0.9022
439,916685492,CE,COMPUTERS,MLC-NOTEBOOKS,0.925
440,550555415,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.902
441,912903457,CE,COMPUTERS,MLC-NOTEBOOKS,0.9248
442,536161400,HOME & INDUSTRY,STATIONARY,MLC-MANUAL_PAPER_CUTTERS,0.9018
443,916706210,CE,COMPUTERS,MLC-HEADPHONES,0.9242
444,636871496,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.9016
445,632405329,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.924
446,638313157,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.9008
447,522434893,CE,ELECTRONICS,MLC-COOKTOPS,0.9238
448,447629316,CPG,DRINKS,MLC-ENERGY_DRINKS,0.9006
449,902600424,CE,ELECTRONICS,MLC-TELEVISIONS,0.9236
450,453889331,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HEAT_GUNS,0.8998
451,925027638,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.9229999999999999
452,548790817,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.899
453,596777427,CE,MOBILE,MLC-CELLPHONES,0.9228
454,465451598,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-METAL_DETECTORS,0.8984
455,545186527,CE,MOBILE,MLC-CELLPHONES,0.9224
456,529608455,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SCISSORS,0.8968
457,617504758,CE,ELECTRONICS,MLC-TELEVISIONS,0.922
458,570736496,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8962
459,573676349,CE,ELECTRONICS,MLC-REFRIGERATORS,0.9218
460,469424370,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.8954
461,479170683,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.9216
462,454796777,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.8952
463,907695844,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.9209999999999999
464,923210394,T & B,PARTY,MLC-PARTY_MASKS,0.895
465,641041387,CE,COMPUTERS,MLC-NOTEBOOKS,0.9198
466,456911545,HOME & INDUSTRY,STATIONARY,MLC-PENCILS,0.8944
467,611221903,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9196
468,489745316,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.894
469,595310698,CE,COMPUTERS,MLC-NOTEBOOKS,0.9192
470,549775559,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8936
471,926843232,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.919
472,601165426,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.8926
473,901406064,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.9188
474,476369914,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.8924
475,627839634,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9184
476,480400407,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.8922
477,532069243,CE,COMPUTERS,MLC-3D_PRINTER_FILAMENTS,0.9176
478,521840469,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.8918
479,917156955,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.9172
480,902542213,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8914
481,599994694,CE,MOBILE,MLC-CELLPHONES,0.917
482,522602610,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.8912
483,916360021,CE,MOBILE,MLC-CELLPHONES,0.9168
484,544714409,HOME & INDUSTRY,STATIONARY,MLC-SCHOOL_AND_OFFICE_SUPPLIES,0.8908
485,634014412,CE,MOBILE,MLC-CELLPHONES,0.9166
486,593948476,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.8906
487,619197548,CE,COMPUTERS,MLC-PRINTERS,0.9162
488,582185971,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.8898
489,925118333,CE,COMPUTERS,MLC-NOTEBOOKS,0.9152
490,566801729,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.8896
491,609897465,CE,MOBILE,MLC-SMARTWATCHES,0.9142
492,495960849,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.8894
493,636056366,CE,MOBILE,MLC-SMARTWATCHES,0.9132
494,904186745,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LASER_LEVELS,0.889
495,458197485,CE,COMPUTERS,MLC-PRINTERS,0.9122
496,640029546,HOME & INDUSTRY,HOME&DECOR,MLC-BEDS,0.8886
497,542069814,CE,MOBILE,MLC-CELLPHONES,0.912
498,607938366,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8882
499,570996958,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9116
500,912601027,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.8878
501,917120657,CE,COMPUTERS,MLC-NOTEBOOKS,0.9112
502,626992063,APP & SPORTS,SPORTS,MLC-BICYCLES,0.8874
503,597352142,CE,MOBILE,MLC-CELLPHONES,0.9109999999999999
504,570736554,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8868
505,582776156,CE,MOBILE,MLC-CELLPHONES,0.9108
506,494330651,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.8866
507,637345049,CE,MOBILE,MLC-TABLETS,0.9102
508,462084053,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PORTABLE_GENERATORS,0.8864
509,636498851,CE,ELECTRONICS,MLC-MICROWAVES,0.91
510,519633909,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.8862
511,590761078,CE,MOBILE,MLC-CELLPHONES,0.9096
512,566515080,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.8859999999999999
513,927330710,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9086
514,566515497,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.8858
515,609246385,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9082
516,600296854,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.8854
517,630984335,CE,MOBILE,MLC-TABLETS,0.9076
518,618096452,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8852
519,637284496,CE,MOBILE,MLC-CELLPHONES,0.907
520,589455894,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.8846
521,633579318,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9064
522,629255668,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8844
523,611219780,CE,COMPUTERS,MLC-NOTEBOOKS,0.9054
524,624262604,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.8832
525,609825903,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9048
526,548999485,APP & SPORTS,SPORTS,MLC-STEPPERS,0.883
527,639375838,CE,ELECTRONICS,MLC-TELEVISIONS,0.9046
528,454819276,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.8824
529,928370580,CE,COMPUTERS,MLC-PRINTERS,0.9042
530,609821385,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8818
531,515571407,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.904
532,633276779,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.8808
533,638257242,CE,MOBILE,MLC-CELLPHONES,0.9038
534,513433290,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.8806
535,612033154,CE,ELECTRONICS,MLC-TELEVISIONS,0.903
536,518827768,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.8804
537,619966442,CE,MOBILE,MLC-CELLPHONES,0.9028
538,627400894,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.8796
539,920043325,CE,COMPUTERS,MLC-NOTEBOOKS,0.9014
540,620348858,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.8794
541,640416409,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9012
542,536705030,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.8792
543,924954548,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9009999999999999
544,519584192,HOME & INDUSTRY,INDUSTRY,MLC-THERMAL_TAPES,0.879
545,577674245,CE,ELECTRONICS,MLC-AIR_PURIFIERS,0.9004
546,473009763,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.8788
547,594806646,CE,MOBILE,MLC-CELLPHONES,0.9002
548,471768891,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8782
549,473517748,CE,ELECTRONICS,MLC-RANGES,0.9
550,616911852,HOME & INDUSTRY,SECURITY,MLC-ITEM_FINDERS,0.878
551,635055878,CE,ELECTRONICS,MLC-DRONES,0.8996
552,576567304,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.8774
553,609179843,CE,COMPUTERS,MLC-HEADPHONES,0.8994
554,453739699,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.8772
555,616153449,CE,ELECTRONICS,MLC-TELEVISIONS,0.8992
556,611221989,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.8768
557,616170013,CE,COMPUTERS,MLC-NOTEBOOKS,0.8988
558,901432915,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.8762
559,911133605,CE,COMPUTERS,MLC-NOTEBOOKS,0.8986
560,515088803,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.8759999999999999
561,907923566,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.8982
562,454819432,HOME & INDUSTRY,STATIONARY,MLC-COIL_BINDING_MACHINES,0.8756
563,908549728,CE,MOBILE,MLC-CELLPHONES,0.898
564,504227684,T & B,TOYS AND GAMES,MLC-DOLLS,0.8754
565,920360026,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8978
566,523847474,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.875
567,515104470,CE,MOBILE,MLC-CELLPHONES,0.8976
568,911336777,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8746
569,929272975,CE,MOBILE,MLC-CELLPHONES,0.8974
570,541952127,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.8742
571,536048429,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.8972
572,515015633,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.8738
573,608536989,CE,COMPUTERS,MLC-GRAPHICS_TABLETS,0.897
574,911120701,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.8735999999999999
575,570997030,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8966
576,580264825,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.8732
577,924975910,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8964
578,550282826,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.873
579,561516430,CE,COMPUTERS,MLC-NOTEBOOKS,0.8959999999999999
580,523919003,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.8726
581,487393901,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8958
582,588069427,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8718
583,642372729,CE,ELECTRONICS,MLC-TELEVISIONS,0.8956
584,447195992,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.8716
585,497663780,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.8948
586,597823526,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PERGOLAS,0.8714
587,542878786,CE,ELECTRONICS,MLC-TELEVISIONS,0.8946
588,600317337,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.871
589,507640734,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.8942
590,609523893,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.8706
591,444708073,CE,COMPUTERS,MLC-SPEAKERS,0.8938
592,533610426,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.8704
593,488933014,CE,ELECTRONICS,MLC-DRYER_MACHINES,0.8934
594,575105047,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8702
595,611223915,CE,ELECTRONICS,MLC-FANS,0.8932
596,905300694,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.87
597,627819215,CE,ELECTRONICS,MLC-DRONES,0.893
598,599673439,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_DISPENSERS,0.8698
599,611219847,CE,MOBILE,MLC-CELLPHONES,0.8928
600,563459551,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.8690000000000001
601,916392181,CE,MOBILE,MLC-CELLPHONES,0.892
602,634787344,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8688
603,639381883,CE,MOBILE,MLC-SMARTWATCHES,0.8916
604,513433211,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.8684
605,606879128,CE,MOBILE,MLC-CELLPHONES,0.8909999999999999
606,622421146,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8682
607,639754616,CE,MOBILE,MLC-CELLPHONES,0.8904
608,564464729,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.8678
609,901453281,CE,COMPUTERS,MLC-PRINTERS,0.8902
610,467237740,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.8672
611,533817427,CE,MOBILE,MLC-PORTABLE_CELLPHONE_CHARGERS,0.89
612,519320168,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.867
613,609523844,CE,COMPUTERS,MLC-SPEAKERS,0.8892
614,458952745,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.8666
615,611219840,CE,MOBILE,MLC-CELLPHONES,0.8888
616,494361123,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEALTH_CARE_SUPPLIES,0.8662
617,901455141,CE,COMPUTERS,MLC-PRINTERS,0.8884
618,581748724,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.866
619,524909419,CE,ELECTRONICS,MLC-GAS_HEATERS,0.888
620,595502623,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.8658
621,913056412,CE,MOBILE,MLC-TABLETS,0.8876
622,581812079,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.8656
623,640374066,CE,MOBILE,MLC-SMARTWATCHES,0.8872
624,553931108,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.865
625,598778223,CE,COMPUTERS,MLC-NOTEBOOKS,0.887
626,911033675,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8646
627,600760949,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.8855999999999999
628,639391674,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8644
629,915415897,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.885
630,440968837,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.8642
631,900767415,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8848
632,642397928,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.8640000000000001
633,641926236,CE,MOBILE,MLC-SMARTWATCHES,0.8842
634,598111108,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.8632
635,550442733,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.884
